genres,id,original_title,release_date
"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",46727,Speedway Junky,11/02/1999
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",55180,The Last Big Thing,23/09/1998
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",29015,The Specials,22/09/2000
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",91122,16 to Life,19/09/2009
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]",18206,Alone With Her,28/04/2006
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]",320146,Creative Control,11/03/2016
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",13856,Special,30/01/2006
[],219716,Sparkler,19/03/1999
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]",43630,The Helix... Loaded,1/01/2005
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",56491,In Her Line of Fire,21/04/2006
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",99826,The Jimmy Show,16/01/2002
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",186935,Heli,9/08/2013
"[{""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}]",357441,Karachi se Lahore,31/07/2015
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",19344,Loving Annabelle,8/03/2006
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",242083,Hits,21/01/2014
"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",18869,Jimmy and Judy,1/01/2006
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",26673,Frat Party,1/01/2009
"[{""id"": 18, ""name"": ""Drama""}]",41830,The Party's Over,22/04/1965
"[{""id"": 18, ""name"": ""Drama""}]",37694,Proud,2/07/2004
"[{""id"": 18, ""name"": ""Drama""}]",63287,The Poker House,20/06/2008
[],335874,Childless,3/04/2015
"[{""id"": 27, ""name"": ""Horror""}]",34592,ZMD: Zombies of Mass Destruction,1/01/2009
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",92635,Snow White: A Deadly Summer,16/03/2012
"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",258755,A escondidas,3/10/2014
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",96534,My Last Day Without You,11/06/2011
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",21283,Steppin: The Movie,19/05/2009
"[{""id"": 37, ""name"": ""Western""}]",272724,Doc Holliday's Revenge,1/06/2014
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]",84178,Black Rock,21/01/2012
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",101179,Truth or Dare,5/08/2012
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",52462,The Pet,17/05/2006
"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",269057,Bang Bang Baby,8/09/2014
"[{""id"": 27, ""name"": ""Horror""}]",287524,Fear Clinic,31/10/2014
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",206213,Zombie Hunter,25/07/2013
"[{""id"": 18, ""name"": ""Drama""}]",248402,A Fine Step,16/04/2014
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}]",29146,Charly,23/09/1968
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",207769,Banshee Chapter,26/08/2013
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",271185,Ask Me Anything,19/04/2014
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",29731,And Then Came Love,1/01/2007
"[{""id"": 99, ""name"": ""Documentary""}]",292539,Food Chains,26/04/2014
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",654,On the Waterfront,22/06/1954
"[{""id"": 35, ""name"": ""Comedy""}]",91070,L!fe Happens,18/06/2011
"[{""id"": 18, ""name"": ""Drama""}]",2009,"4 luni, 3 săptămîni și 2 zile",24/08/2007
"[{""id"": 27, ""name"": ""Horror""}]",323270,The Horror Network Vol. 1,27/10/2015
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2652,Hard Candy,14/01/2005
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",9813,The Quiet,12/09/2005
"[{""id"": 18, ""name"": ""Drama""}]",60421,Circumstance,26/08/2011
"[{""id"": 18, ""name"": ""Drama""}]",157354,Fruitvale Station,25/07/2013
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 53, ""name"": ""Thriller""}]",127867,The Brass Teapot,8/09/2012
"[{""id"": 16, ""name"": ""Animation""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",3170,Bambi,14/08/1942
"[{""id"": 35, ""name"": ""Comedy""}]",14014,The Hammer,1/04/2007
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",15708,Latter Days,10/07/2003
"[{""id"": 18, ""name"": ""Drama""}]",146882,Le bonheur d'Elza,11/04/2011
"[{""id"": 18, ""name"": ""Drama""}]",215918,1982,31/12/2013
"[{""id"": 35, ""name"": ""Comedy""}]",84200,"For a Good Time, Call...",31/08/2012
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",84184,Celeste & Jesse Forever,3/08/2012
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 878, ""name"": ""Science Fiction""}]",45767,Time Changer,25/10/2002
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",14823,London to Brighton,1/12/2006
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]",367551,American Hero,11/12/2015
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",343409,Windsor Drive,26/06/2015
"[{""id"": 18, ""name"": ""Drama""}]",60243,جدایی نادر از سیمین,15/03/2011
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",57294,Crying with Laughter,1/06/2009
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",11446,Welcome to the Dollhouse,24/05/1995
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",47889,Ruby in Paradise,8/10/1993
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",25461,Raising Victor Vargas,16/05/2002
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10749, ""name"": ""Romance""}]",905,Die Büchse der Pandora,30/01/1929
[],279759,Harrison Montgomery,1/01/2008
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10769, ""name"": ""Foreign""}]",78705,Cama adentro,21/09/2004
"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",25212,Deterrence,10/03/2000
"[{""id"": 18, ""name"": ""Drama""}]",26899,The Mudge Boy,17/01/2003
"[{""id"": 18, ""name"": ""Drama""}]",146269,The Young Unknowns,12/03/2000
"[{""id"": 35, ""name"": ""Comedy""}]",292483,Not Cool,23/09/2014
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}]",14451,Død snø,9/01/2009
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",10105,Saints and Soldiers,11/09/2003
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]",211557,Vessel,28/10/2012
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",838,American Graffiti,1/08/1973
"[{""id"": 99, ""name"": ""Documentary""}]",40862,Iraq for Sale: The War Profiteers,1/01/2006
"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}]",13158,Aqua Teen Hunger Force Colon Movie Film for Theaters,13/04/2007
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 18, ""name"": ""Drama""}]",84332,Safety Not Guaranteed,8/06/2012
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 99, ""name"": ""Documentary""}]",74510,Kevin Hart: Laugh at My Pain,9/09/2011
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",74725,Kill List,2/09/2011
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",58428,The Innkeepers,1/12/2011
"[{""id"": 18, ""name"": ""Drama""}]",8416,Il conformista,21/10/1970
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",36584,Interview with the Assassin,9/05/2002
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",13429,Donkey Punch,18/07/2008
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",9022,All the Boys Love Mandy Lane,15/02/2008
"[{""id"": 27, ""name"": ""Horror""}]",22530,Bled,1/01/2008
"[{""id"": 37, ""name"": ""Western""}]",288,High Noon,27/03/1952
"[{""id"": 99, ""name"": ""Documentary""}]",14275,Hoop Dreams,12/09/1994
"[{""id"": 99, ""name"": ""Documentary""}]",2287,Rize,15/01/2005
"[{""id"": 18, ""name"": ""Drama""}]",18734,L.I.E. Long Island Expressway,20/01/2001
"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",206197,The Sisterhood of Night,10/04/2015
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",26837,B-Girl,29/07/2009
"[{""id"": 18, ""name"": ""Drama""}]",7859,Half Nelson,11/08/2006
"[{""id"": 18, ""name"": ""Drama""}]",302579,Naturally Native,8/10/1999
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",51955,Hav Plenty,11/09/1997
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",376004,Adulterers,5/01/2016
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 14, ""name"": ""Fantasy""}]",158752,Escape from Tomorrow,11/10/2013
"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 10769, ""name"": ""Foreign""}]",40658,Starsuckers,30/09/2009
"[{""id"": 99, ""name"": ""Documentary""}]",296943,The Hadza:  Last of the First,31/10/2014
"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",118612,After,27/08/2012
"[{""id"": 18, ""name"": ""Drama""}]",138976,Treachery,16/05/2013
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",323967,Walter,13/03/2015
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",3080,Top Hat,6/09/1935
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}]",2667,The Blair Witch Project,14/07/1999
"[{""id"": 36, ""name"": ""History""}, {""id"": 99, ""name"": ""Documentary""}, {""id"": 10402, ""name"": ""Music""}]",9459,Woodstock,26/03/1970
"[{""id"": 35, ""name"": ""Comedy""}]",11598,The Kentucky Fried Movie,10/08/1977
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]",26916,Mercy Streets,31/10/2000
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",181940,Arnolds Park,20/07/2007
"[{""id"": 18, ""name"": ""Drama""}]",125263,Broken Vessels,18/04/1998
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",263503,Water & Power,2/05/2014
"[{""id"": 10402, ""name"": ""Music""}, {""id"": 99, ""name"": ""Documentary""}]",324322,They Will Have to Kill Us First,13/10/2015
[],331493,Light from the Darkroom,1/01/2014
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",375950,Médecin de campagne,23/03/2016
"[{""id"": 53, ""name"": ""Thriller""}]",278348,The Maid's Room,8/08/2014
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",704,A Hard Day's Night,6/07/1964
"[{""id"": 99, ""name"": ""Documentary""}]",70875,The Harvest (La Cosecha),29/07/2011
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",75986,Love Letters,1/04/1983
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",385636,Julija in Alfa Romeo,17/09/2015
"[{""id"": 18, ""name"": ""Drama""}]",14438,Fireproof,26/09/2008
"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 18, ""name"": ""Drama""}]",211086,Faith Connections,21/11/2013
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10749, ""name"": ""Romance""}]",23069,Benji,17/10/1974
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",83,Open Water,6/08/2004
"[{""id"": 35, ""name"": ""Comedy""}]",89857,High Road,6/03/2012
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]",30315,Kingdom of the Spiders,24/08/1977
"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 10751, ""name"": ""Family""}]",14358,Mad Hot Ballroom,13/05/2005
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",2056,The Station Agent,26/01/2003
"[{""id"": 18, ""name"": ""Drama""}]",41144,To Save A Life,5/11/2009
"[{""id"": 99, ""name"": ""Documentary""}]",35199,Wordplay,26/06/2006
"[{""id"": 99, ""name"": ""Documentary""}]",14271,Beyond the Mat,22/10/1999
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10749, ""name"": ""Romance""}]",16653,The Singles Ward,30/01/2002
"[{""id"": 18, ""name"": ""Drama""}]",14757,Osama,20/05/2003
"[{""id"": 99, ""name"": ""Documentary""}]",84401,Sholem Aleichem: Laughing In The Darkness,24/02/2012
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",23655,Groove,8/06/2000
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10751, ""name"": ""Family""}]",36825,The R.M.,31/01/2003
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",33430,Twin Falls Idaho,30/07/1999
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",12281,Mean Creek,15/01/2004
"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",125052,Hurricane Streets,21/01/1997
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",96238,Never Again,12/07/2002
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",30246,Civil Brand,29/08/2003
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",7301,Lonesome Jim,16/11/2005
"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",172533,Drinking Buddies,23/08/2013
"[{""id"": 99, ""name"": ""Documentary""}]",180383,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,4/10/2012
"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]",346,七人の侍,26/04/1954
"[{""id"": 99, ""name"": ""Documentary""}]",84318,Kita svajonių komanda,28/09/2012
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",45145,Johnny Suede,18/08/1991
"[{""id"": 35, ""name"": ""Comedy""}]",13983,Finishing The Game,21/01/2007
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}]",45649,Rubber,9/07/2010
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",19844,Kiss the Bride,1/01/2007
"[{""id"": 18, ""name"": ""Drama""}]",21801,The Slaughter Rule,1/01/2002
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",43933,Monsters,18/06/2010
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",73511,The Californians,21/10/2005
"[{""id"": 35, ""name"": ""Comedy""}]",43653,The Living Wake,1/01/2007
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]",139715,Detention of the Dead,27/04/2012
"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",45380,疯狂的石头,1/01/2006
"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 10402, ""name"": ""Music""}]",30867,Scott Walker: 30 Century Man,31/10/2006
"[{""id"": 18, ""name"": ""Drama""}]",81220,Everything Put Together,2/11/2001
"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",253626,Good Kill,9/04/2015
[],294550,The Outrageous Sophie Tucker,2/05/2014
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",90369,Now Is Good,25/05/2012
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}]",117942,Girls Gone Dead,28/03/2012
[],380097,America Is Still the Place,
"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",322194,Subconscious,10/03/2015
"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",98568,Enter Nowhere,22/10/2011
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",119657,El Rey de Najayo,1/03/2012
"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 28, ""name"": ""Action""}]",380733,Fight to the Finish,2/02/2016
"[{""id"": 10402, ""name"": ""Music""}, {""id"": 27, ""name"": ""Horror""}]",285743,Alleluia! The Devil's Carnival,29/03/2016
"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 9648, ""name"": ""Mystery""}]",362765,The Sound and the Shadow,19/10/2014
"[{""id"": 10751, ""name"": ""Family""}]",379532,Rodeo Girl,5/01/2016
"[{""id"": 99, ""name"": ""Documentary""}]",253261,Born to Fly: Elizabeth Streb vs. Gravity,8/03/2014
[],297100,The Little Ponderosa Zoo,11/09/2014
"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]",15239,The Toxic Avenger,1/05/1984
"[{""id"": 18, ""name"": ""Drama""}]",94072,Straight Out of Brooklyn,13/06/1991
"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",4107,Bloody Sunday,16/01/2002
[],325579,Diamond Ruff,1/01/2015
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",15624,Conversations with Other Women,7/06/2006
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}]",17287,Poultrygeist: Night of the Chicken Dead,26/12/2006
[],198370,Mutual Friends,15/04/2014
"[{""id"": 10402, ""name"": ""Music""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",3062,42nd Street,2/02/1933
[],328307,Rise of the Entrepreneur: The Search for a Better Way,20/11/2014
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",15389,Metropolitan,3/08/1990
"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",464,Så som i himmelen,3/09/2004
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 18, ""name"": ""Drama""}]",308467,Roadside,1/03/2013
"[{""id"": 35, ""name"": ""Comedy""}]",8193,Napoleon Dynamite,11/06/2004
"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",188166,Blue Ruin,25/04/2014
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}]",23827,Paranormal Activity,14/09/2007
"[{""id"": 99, ""name"": ""Documentary""}]",1282,Dogtown and Z-Boys,18/01/2001
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}]",762,Monty Python and the Holy Grail,13/03/1975
"[{""id"": 18, ""name"": ""Drama""}]",64499,Quinceañera,5/06/2006
[],281189,Gory Gory Hallelujah,5/11/2003
"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 18, ""name"": ""Drama""}]",1435,Tarnation,19/10/2003
"[{""id"": 99, ""name"": ""Documentary""}]",47546,I Want Your Money,6/07/2010
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}]",189711,Love in the Time of Monsters,8/03/2014
"[{""id"": 27, ""name"": ""Horror""}]",19204,...E tu vivrai nel terrore! L'aldilà,22/04/1981
